element,web_name,team,pos,price,xp,sd,xmins,p_start,n_fix,fpl_ep_next,matched_prior,naive_recent6,eligible,xp_next,xp_total,p6,p10,p15
231,Keane,EVE,DEF,4.9,1.127,1.312,27.2,0.3,1,0.0,True,0.0,1,1.13;1.19;1.27;1.16;1.08;1.04,6.87,5.0,0.2,0.0
207,Mingueza,CRY,DEF,4.4,1.078,0.958,22.5,0.149,1,0.5,False,0.5,0,1.08;1.15;1.03;1.15;1.03;1.10,6.54,3.4,0.1,0.0
482,Hudson-Odoi,NFO,MID,5.9,1.076,1.098,20.4,0.181,1,0.5,True,0.5,0,1.08;1.02;1.03;0.99;1.17;0.99,6.28,4.0,0.1,0.0
18,Martinelli,ARS,MID,6.3,1.073,1.202,16.5,0.087,1,0.0,True,0.0,0,1.07;1.04;1.04;1.06;1.03;1.07,6.31,5.0,0.2,0.0
29,M.Bizot,AVL,GKP,4.5,1.067,0.947,26.8,0.313,1,0.5,True,0.5,0,1.07;1.12;1.07;1.00;0.93;0.90,6.09,2.6,0.0,0
89,Henry,BRE,DEF,4.5,1.041,0.967,21.1,0.179,1,0.5,True,0.5,0,1.04;0.83;0.89;0.91;0.94;0.95,5.56,3.6,0.1,0.0
271,Muniz,FUL,FWD,5.5,1.038,1.137,19.6,0.161,1,0.5,True,0.5,0,1.04;1.05;1.09;0.96;1.00;0.96,6.1,3.7,0.1,0.0
97,Jensen,BRE,MID,5.5,1.025,1.076,20.2,0.197,1,2.2,True,3.0,1,1.03;0.92;0.99;0.96;1.03;0.93,5.86,3.6,0.1,0.0
526,Solanke,TOT,FWD,5.9,1.017,1.121,21.1,0.209,1,1.0,True,1.0,0,1.02;1.07;1.08;1.06;1.02;1.03,6.28,3.1,0.1,0.0
159,Caicedo,CHE,MID,5.4,1.002,1.065,28.4,0.326,1,0.4,True,0.5,1,1.00;0.97;0.92;0.95;0.94;1.01,5.79,4.1,0.1,0.0
395,Lewis,MCI,DEF,4.5,1.0,1.143,20.1,0.199,1,0.5,True,0.5,0,1.00;0.84;1.05;0.86;1.00;0.90,5.65,3.9,0.1,0.0
308,Furlong,IPS,DEF,4.0,0.993,0.925,19.6,0.115,1,0.5,False,0.5,0,0.99;0.92;0.97;1.02;0.89;1.03,5.82,2.9,0.1,0.0
90,Hickey,BRE,DEF,4.5,0.988,0.955,18.6,0.127,1,1.0,True,1.0,0,0.99;0.83;0.88;0.89;0.92;0.91,5.42,3.4,0.1,0.0
651,J.Angulo,SUN,FWD,4.5,0.969,1.134,18.7,0.175,1,1.0,False,2.0,0,0.97;1.22;1.01;1.05;0.95;1.01,6.21,3.0,0.1,0.0
129,Ayari,BHA,MID,5.5,0.961,1.013,21.8,0.221,1,0.8,True,1.0,1,0.96;0.92;1.07;0.96;0.96;0.95,5.82,3.6,0.1,0.0
456,J.Ramsey,NEW,MID,5.0,0.942,0.902,19.9,0.142,1,0.5,True,0.5,0,0.94;0.92;0.95;0.91;0.97;0.92,5.61,2.6,0.1,0.0
442,Pope,NEW,GKP,5.0,0.939,0.923,25.2,0.299,1,0.0,True,0.0,1,0.94;0.92;1.12;1.03;1.05;0.89,5.95,1.9,0.1,0.0
81,Rodríguez,BOU,FWD,6.0,0.936,0.978,13.3,0.039,1,0.5,False,0.5,0,0.94;0.95;1.00;0.93;0.97;0.95,5.74,3.0,0.1,0.0
440,Zirkzee,MUN,FWD,5.4,0.931,1.003,14.4,0.062,1,0.0,True,0.0,0,0.93;1.00;0.95;0.98;0.92;0.95,5.73,3.1,0.1,0.0
104,Onyeka,COV,MID,5.0,0.925,1.016,21.5,0.221,1,1.0,True,1.0,0,0.93;0.98;0.93;0.97;0.94;0.99,5.74,3.5,0.1,0.0
595,Gozo,CRY,MID,5.0,0.923,0.893,15.5,0.066,1,0.5,False,0.5,0,0.92;0.92;0.90;0.94;0.92;0.95,5.55,2.6,0.1,0.0
313,Clarke,IPS,MID,5.5,0.912,0.963,13.8,0.046,1,3.5,False,3.5,0,0.91;0.85;0.86;0.90;0.87;0.89,5.28,3.0,0.1,0.0
549,Talbi,SUN,MID,5.4,0.91,0.88,18.4,0.14,1,0.5,True,0.5,0,0.91;1.04;0.93;0.96;0.90;0.94,5.68,2.6,0.0,0.0
321,Walle Egeli,IPS,FWD,4.5,0.906,1.001,11.5,0.017,1,0.5,False,0.5,0,0.91;0.83;0.84;0.89;0.86;0.87,5.2,3.0,0.1,0.0
62,Diakité,BOU,DEF,5.0,0.901,0.974,25.6,0.288,1,0.0,True,0.0,0,0.90;0.97;0.99;0.83;1.15;0.86,5.7,2.7,0.0,0.0
243,Alcaraz,EVE,MID,5.0,0.896,1.008,16.1,0.092,1,0.5,True,0.5,0,0.90;0.86;0.85;0.82;0.87;0.93,5.23,3.4,0.1,0.0
594,David,BHA,FWD,6.0,0.881,0.941,11.9,0.023,1,0.5,False,0.5,0,0.88;0.83;1.01;0.87;0.88;0.89,5.36,2.7,0.1,0.0
52,Alysson,AVL,MID,5.0,0.879,0.911,19.2,0.158,1,0.5,True,0.5,0,0.88;0.94;0.92;0.93;0.91;0.95,5.53,2.8,0.1,0.0
33,Mings,AVL,DEF,4.5,0.875,1.064,19.8,0.214,1,0.5,True,0.5,0,0.87;0.94;0.90;0.86;0.80;0.81,5.18,3.0,0.1,0.0
557,Tzolis,ARS,MID,6.5,0.872,1.126,21.6,0.257,1,3.0,False,3.0,0,0.87;0.86;0.84;0.87;0.84;0.89,5.17,4.5,0.1,0.0
157,Estêvão,CHE,MID,6.4,0.861,1.174,13.1,0.089,1,0.5,True,0.5,0,0.86;0.77;0.75;0.77;0.76;0.81,4.72,4.5,0.1,0.0
9,Hincapie,ARS,DEF,5.4,0.859,0.963,21.4,0.213,1,0.5,True,0.5,1,0.86;0.96;0.83;0.92;0.90;0.98,5.45,2.6,0.1,0.0
75,Christie,BOU,MID,5.0,0.847,0.897,15.3,0.074,1,0.5,True,0.5,0,0.85;0.86;0.90;0.84;0.88;0.86,5.19,2.7,0.1,0.0
568,Barco,CHE,MID,5.5,0.847,0.934,12.0,0.024,1,0.5,False,0.5,0,0.85;0.78;0.78;0.79;0.78;0.81,4.79,2.8,0.1,0.0
213,Lerma,CRY,MID,4.9,0.841,0.889,18.9,0.15,1,0.0,True,0.0,0,0.84;0.85;0.82;0.87;0.84;0.87,5.09,2.6,0.0,0.0
608,Jebbison,BOU,FWD,5.0,0.838,0.902,11.0,0.012,1,0.5,False,0.5,0,0.84;0.85;0.89;0.83;0.87;0.85,5.13,2.4,0.1,0.0
364,Tsimikas,LIV,DEF,5.0,0.837,1.047,20.2,0.23,1,0.5,True,0.5,0,0.84;0.89;0.71;0.76;0.73;0.83,4.76,2.7,0.1,0.0
285,McNair,HUL,DEF,4.0,0.834,0.757,15.2,0.062,1,0.5,False,0.5,0,0.83;0.76;0.79;0.84;0.81;0.81,4.84,1.8,0.0,0.0
630,Harwood-Bellis,AVL,DEF,4.5,0.833,0.938,18.7,0.175,1,1.8,False,2.0,0,0.83;0.89;0.85;0.82;0.77;0.77,4.93,2.6,0.1,0.0
421,Heaven,MUN,DEF,4.5,0.828,0.988,20.3,0.207,1,0.5,True,0.5,0,0.83;0.77;0.82;0.94;0.77;0.80,4.93,2.8,0.1,0.0
35,Bogarde,AVL,MID,5.0,0.826,0.64,17.7,0.104,1,0.5,True,0.5,0,0.83;0.86;0.84;0.85;0.84;0.86,5.08,1.3,0.0,0.0
539,O'Nien,SUN,DEF,4.0,0.826,0.985,24.5,0.251,1,0.5,True,0.5,0,0.83;0.92;0.75;0.93;0.79;0.94,5.16,2.9,0.1,0.0
650,Affengruber,FUL,DEF,4.5,0.821,0.964,18.7,0.175,1,1.8,False,2.0,0,0.82;0.77;0.82;0.83;0.90;0.83,4.97,2.6,0.1,0.0
164,Quenda,CHE,MID,5.4,0.819,0.9,11.5,0.018,1,0.5,False,0.5,0,0.82;0.76;0.75;0.76;0.75;0.78,4.62,2.5,0.1,0.0
489,Yates,NFO,MID,4.5,0.818,0.811,13.8,0.049,1,0.0,True,0.0,0,0.82;0.79;0.79;0.78;0.88;0.77,4.83,2.1,0.0,0.0
16,Madueke,ARS,MID,6.4,0.816,0.899,15.0,0.111,1,0.5,True,0.5,0,0.82;0.80;0.80;0.81;0.79;0.82,4.84,2.4,0.0,0.0
649,Maitland-Niles,EVE,DEF,4.5,0.816,0.984,18.7,0.175,1,1.8,False,2.0,0,0.82;0.85;0.90;0.83;0.79;0.77,4.96,2.7,0.1,0.0
256,Tete,FUL,DEF,4.5,0.816,1.053,19.7,0.229,1,0.0,True,0.0,0,0.82;0.75;0.81;0.83;0.91;0.83,4.95,2.6,0.1,0.0
633,Ahanor,CRY,DEF,4.5,0.815,0.953,18.7,0.175,1,1.8,False,2.0,0,0.81;0.90;0.77;0.89;0.77;0.84,4.98,2.6,0.1,0.0
643,Chilwell,CRY,DEF,4.5,0.815,0.953,18.7,0.175,1,1.8,False,2.0,0,0.81;0.90;0.77;0.89;0.77;0.84,4.98,2.6,0.1,0.0
520,Bergvall,TOT,MID,5.5,0.812,0.84,17.0,0.134,1,0.5,True,0.5,0,0.81;0.84;0.85;0.82;0.82;0.80,4.94,2.4,0.0,0.0
392,Aït-Nouri,MCI,DEF,5.4,0.804,0.994,16.2,0.164,1,0.0,True,0.0,0,0.80;0.68;0.84;0.69;0.80;0.73,4.54,2.5,0.1,0.0
135,Yohanna,BHA,MID,5.0,0.797,0.809,12.2,0.026,1,0.5,False,0.5,0,0.80;0.77;0.88;0.79;0.80;0.80,4.84,2.0,0.0,0.0
212,Hughes,CRY,MID,4.5,0.795,0.824,17.4,0.138,1,0.0,True,0.0,0,0.79;0.80;0.77;0.82;0.79;0.82,4.79,2.1,0.0,0.0
501,Danso,SUN,DEF,5.0,0.786,0.947,22.4,0.226,1,0.0,True,0.0,0,0.79;0.87;0.72;0.88;0.76;0.89,4.91,2.6,0.1,0.0
638,Norton-Cuffy,HUL,DEF,4.0,0.785,0.94,16.6,0.15,1,1.0,False,2.0,0,0.79;0.66;0.70;0.80;0.74;0.74,4.43,2.5,0.1,0.0
461,Touré,NEW,MID,5.9,0.783,0.798,11.9,0.023,1,0.5,False,0.5,0,0.78;0.77;0.78;0.76;0.80;0.77,4.66,2.0,0.0,0.0
487,Dominguez,NFO,MID,5.0,0.777,0.873,15.2,0.113,1,0.5,True,0.5,0,0.78;0.74;0.75;0.73;0.84;0.72,4.56,2.5,0.0,0.0
641,Bard,LEE,DEF,4.5,0.766,0.917,18.7,0.175,1,1.8,False,2.0,0,0.77;0.84;0.82;0.77;0.82;0.87,4.89,2.3,0.0,0.0
596,Ruggeri,AVL,DEF,4.5,0.761,0.648,14.1,0.048,1,0.5,False,0.5,0,0.76;0.79;0.77;0.77;0.75;0.75,4.59,1.3,0.0,0.0
255,J.Cuenca,FUL,DEF,4.5,0.754,0.936,20.1,0.216,1,1.5,True,1.5,0,0.75;0.69;0.74;0.78;0.85;0.78,4.59,2.3,0.0,0.0
559,Bamba,NEW,MID,5.0,0.753,0.765,11.2,0.015,1,0.5,False,0.5,0,0.75;0.74;0.74;0.73;0.77;0.74,4.47,1.8,0.0,0.0
523,Moore,TOT,MID,5.0,0.747,1.005,17.2,0.195,1,1.5,True,1.5,0,0.75;0.79;0.80;0.76;0.77;0.73,4.6,3.5,0.1,0.0
406,Kovačić,MCI,MID,5.5,0.744,0.865,15.2,0.133,1,1.0,True,1.0,0,0.74;0.74;0.78;0.75;0.74;0.74,4.49,2.4,0.0,0.0
339,Longstaff,LEE,MID,5.0,0.738,0.809,13.0,0.071,1,0.5,True,0.5,0,0.74;0.76;0.75;0.80;0.77;0.74,4.56,2.0,0.0,0.0
381,Koumas,LIV,MID,5.0,0.736,0.713,11.4,0.016,1,0.5,False,0.5,0,0.74;0.78;0.74;0.79;0.75;0.78,4.58,1.6,0.0,0.0
76,Tóth.A,BOU,MID,5.0,0.734,0.772,11.8,0.034,1,0.5,True,0.5,0,0.73;0.75;0.77;0.73;0.76;0.74,4.48,1.8,0.0,0.0
123,Hinshelwood,BHA,MID,6.0,0.725,1.105,13.2,0.137,1,4.0,True,8.0,0,0.73;0.67;0.87;0.72;0.73;0.73,4.45,4.3,0.1,0.0
571,Florentino,IPS,MID,5.0,0.719,0.759,19.2,0.2,1,0.0,True,0.0,1,0.72;0.67;0.69;0.72;0.68;0.72,4.2,1.9,0.0,0.0
446,Schär,NEW,DEF,5.0,0.718,0.93,16.0,0.152,1,0.5,True,0.5,0,0.72;0.70;0.80;0.75;0.78;0.68,4.43,2.2,0.1,0.0
548,Rigg,SUN,MID,5.0,0.707,0.798,14.5,0.114,1,1.0,True,1.0,0,0.71;0.82;0.72;0.75;0.70;0.73,4.43,2.1,0.0,0.0
147,Tosin,TOT,DEF,4.5,0.688,0.804,15.8,0.142,1,0.0,True,0.0,0,0.69;0.74;0.73;0.63;0.75;0.61,4.15,1.7,0.0,0.0
629,Zetterer,LEE,GKP,4.0,0.674,0.579,16.6,0.15,1,1.0,False,2.0,0,0.67;0.72;0.72;0.64;0.70;0.76,4.21,0.9,0.0,0
158,Gittens,CHE,MID,5.9,0.654,0.883,10.5,0.062,1,0.0,True,0.0,0,0.65;0.60;0.59;0.60;0.60;0.63,3.67,2.4,0.0,0.0
238,Grealish,EVE,MID,6.5,0.643,0.922,13.9,0.144,1,0.5,True,0.5,0,0.64;0.61;0.61;0.58;0.62;0.67,3.73,2.6,0.0,0.0
547,Mundle,SUN,MID,5.0,0.633,0.778,10.6,0.047,1,0.5,True,0.5,0,0.63;0.73;0.65;0.67;0.63;0.65,3.96,2.0,0.0,0.0
403,Sávio,TOT,MID,6.5,0.626,0.818,10.0,0.046,1,0.0,True,0.0,0,0.63;0.65;0.66;0.64;0.63;0.63,3.84,2.2,0.0,0.0
563,Morita,HUL,MID,5.0,0.593,0.892,14.1,0.168,1,0.5,False,0.5,0,0.59;0.54;0.56;0.59;0.56;0.57,3.41,2.6,0.0,0.0
375,Nyoni,LIV,MID,5.0,0.588,0.78,11.9,0.097,1,0.5,True,0.5,0,0.59;0.64;0.59;0.64;0.60;0.64,3.7,2.0,0.0,0.0
44,Bailey,AVL,MID,5.4,0.565,0.7,10.6,0.069,1,0.0,True,0.0,0,0.57;0.60;0.59;0.60;0.58;0.61,3.55,1.4,0.0,0.0
351,Mamardashvili,LIV,GKP,4.9,0.563,0.664,12.9,0.154,1,0.0,True,0.0,0,0.56;0.58;0.48;0.49;0.49;0.54,3.14,0.6,0.0,0
101,Henderson,CHE,MID,5.0,0.541,0.677,11.9,0.098,1,0.0,True,0.0,1,0.54;0.52;0.50;0.51;0.51;0.54,3.12,1.3,0.0,0.0
38,A.García,AVL,DEF,4.0,0.538,0.744,12.0,0.114,1,0.0,True,0.0,0,0.54;0.57;0.55;0.53;0.50;0.50,3.19,1.2,0.0,0.0
117,Coppola,BHA,DEF,4.5,0.532,0.806,13.0,0.138,1,0.0,True,0.0,0,0.53;0.53;0.53;0.55;0.52;0.48,3.14,1.4,0.0,0.0
325,Darlow,MUN,GKP,4.5,0.528,0.667,13.8,0.165,1,0.0,True,0.0,1,0.53;0.47;0.52;0.60;0.49;0.50,3.11,0.6,0.0,0
493,Kalimuendo,NFO,FWD,5.5,0.523,0.766,7.1,0.022,1,0.5,True,0.5,0,0.52;0.50;0.50;0.49;0.59;0.48,3.08,1.0,0.0,0.0
245,Dibling,EVE,MID,5.4,0.517,0.699,9.3,0.05,1,0.0,True,0.0,0,0.52;0.50;0.50;0.48;0.51;0.53,3.04,1.6,0.0,0.0
303,Kipré,IPS,DEF,4.0,0.513,0.868,12.5,0.149,1,0.0,False,0.0,0,0.51;0.46;0.50;0.55;0.42;0.55,2.99,1.4,0.0,0.0
272,Kusi-Asare,FUL,FWD,4.5,0.485,0.77,8.1,0.053,1,0.0,True,0.0,0,0.48;0.49;0.51;0.45;0.47;0.45,2.85,0.9,0.0,0.0
361,Lucky,LIV,DEF,4.0,0.481,0.797,11.7,0.139,1,0.0,True,0.0,0,0.48;0.51;0.41;0.44;0.42;0.48,2.74,1.1,0.0,0.0
430,Mount,MUN,MID,5.5,0.48,0.67,8.9,0.059,1,0.0,True,0.0,0,0.48;0.50;0.49;0.51;0.47;0.49,2.94,1.4,0.0,0.0
169,Mheuka,CHE,FWD,4.5,0.479,0.809,6.6,0.034,1,0.0,True,0.0,0,0.48;0.42;0.42;0.43;0.42;0.44,2.61,0.9,0.0,0.0
126,O'Riley,BHA,MID,5.5,0.467,0.808,8.9,0.083,1,0.0,True,0.0,0,0.47;0.44;0.54;0.46;0.47;0.47,2.85,2.2,0.0,0.0
490,Wood,NFO,FWD,5.9,0.459,0.784,7.3,0.055,1,0.5,True,0.5,0,0.46;0.44;0.43;0.43;0.53;0.41,2.7,0.8,0.0,0.0
623,Bentley,COV,GKP,4.0,0.456,0.544,14.7,0.175,1,1.0,True,0.0,0,0.46;0.56;0.57;0.57;0.59;0.61,3.36,0.4,0.0,0
66,Soler,BOU,DEF,4.0,0.443,0.716,11.0,0.114,1,0.0,True,0.0,0,0.44;0.47;0.48;0.42;0.54;0.43,2.78,1.0,0.0,0.0
72,Gannon-Doak,BOU,MID,5.0,0.413,0.606,6.7,0.026,1,0.5,True,0.5,0,0.41;0.42;0.44;0.41;0.43;0.42,2.53,1.2,0.0,0.0
374,Endo,LIV,MID,5.0,0.413,0.584,8.5,0.061,1,0.0,True,0.0,0,0.41;0.44;0.41;0.44;0.42;0.44,2.56,1.1,0.0,0.0
270,Reed,FUL,MID,4.5,0.407,0.662,7.5,0.055,1,0.0,True,0.0,0,0.41;0.41;0.42;0.39;0.40;0.39,2.42,1.3,0.0,0.0
289,Crooks,HUL,MID,4.5,0.393,0.725,9.9,0.118,1,0.8,False,1.0,0,0.39;0.36;0.37;0.39;0.37;0.38,2.26,1.7,0.0,0.0
556,Targett,HUL,DEF,4.0,0.388,0.705,8.6,0.092,1,0.5,True,0.5,0,0.39;0.32;0.34;0.39;0.36;0.36,2.16,0.9,0.0,0.0
508,Davies,TOT,DEF,4.0,0.365,0.738,8.4,0.094,1,0.0,True,0.0,0,0.36;0.40;0.39;0.33;0.40;0.32,2.2,1.0,0.0,0.0
100,Carvalho,BRE,MID,5.0,0.351,0.659,6.1,0.043,1,0.0,True,0.0,0,0.35;0.32;0.34;0.33;0.36;0.32,2.02,1.4,0.0,0.0
435,Lacey,MUN,MID,5.0,0.351,0.571,6.5,0.04,1,0.5,True,0.5,0,0.35;0.37;0.36;0.37;0.35;0.36,2.16,1.0,0.0,0.0
20,Dowman,ARS,MID,5.4,0.35,0.685,5.8,0.039,1,0.0,True,0.0,0,0.35;0.34;0.34;0.34;0.34;0.35,2.06,1.6,0.0,0.0
396,Vitor Reis,MCI,DEF,4.5,0.341,0.638,7.2,0.077,1,0.5,True,0.5,0,0.34;0.29;0.35;0.29;0.34;0.31,1.92,0.7,0.0,0.0
273,Phillips,HUL,GKP,4.0,0.336,0.537,8.2,0.098,1,0.0,False,0.0,0,0.34;0.27;0.29;0.34;0.31;0.31,1.86,0.3,0.0,0
352,Woodman,LIV,GKP,4.0,0.329,0.505,8.0,0.089,1,0.0,True,0.0,0,0.33;0.34;0.28;0.29;0.29;0.32,1.85,0.3,0.0,0
195,Simms,COV,FWD,5.0,0.322,0.701,7.1,0.085,1,1.0,False,1.0,0,0.32;0.34;0.31;0.33;0.31;0.33,1.94,0.3,0.0,0.0
300,Walton,IPS,GKP,4.5,0.317,0.509,8.3,0.099,1,0.0,False,0.0,0,0.32;0.29;0.32;0.34;0.26;0.35,1.88,0.2,0.0,0
476,O.Richards,NFO,DEF,4.0,0.312,0.66,6.7,0.08,1,0.0,True,0.0,0,0.31;0.27;0.31;0.25;0.28;0.28,1.7,0.6,0.0,0.0
510,Rowswell,TOT,DEF,4.0,0.308,0.613,7.2,0.078,1,0.0,True,0.0,0,0.31;0.33;0.33;0.28;0.34;0.27,1.86,0.6,0.0,0.0
92,Ji-soo,BRE,DEF,4.5,0.301,0.644,6.3,0.076,1,0.0,True,0.0,0,0.30;0.23;0.25;0.25;0.26;0.26,1.55,0.6,0.0,0.0
443,Gillespie,NEW,GKP,4.5,0.298,0.486,8.1,0.096,1,0.0,True,0.0,0,0.30;0.29;0.35;0.32;0.33;0.28,1.87,0.2,0.0,0
468,John,NFO,GKP,4.5,0.296,0.515,7.0,0.083,1,0.0,True,0.0,0,0.30;0.26;0.30;0.24;0.25;0.27,1.62,0.2,0.0,0
58,Forster,BOU,GKP,4.0,0.284,0.465,7.9,0.095,1,0.0,True,0.0,0,0.28;0.30;0.30;0.26;0.35;0.27,1.76,0.2,0.0,0
221,Drakes-Thomas,CRY,MID,4.5,0.281,0.556,5.8,0.05,1,0.0,True,0.0,0,0.28;0.28;0.27;0.29;0.28;0.29,1.69,1.0,0.0,0.0
509,Byfield,TOT,DEF,4.0,0.271,0.574,6.4,0.069,1,0.0,True,0.0,0,0.27;0.29;0.29;0.25;0.30;0.24,1.64,0.5,0.0,0.0
284,McCarthy,HUL,DEF,4.0,0.265,0.61,6.0,0.072,1,0.0,False,0.0,0,0.26;0.22;0.23;0.27;0.25;0.25,1.48,0.5,0.0,0.0
386,Bettinelli,MCI,GKP,4.5,0.263,0.479,6.1,0.072,1,0.0,True,0.0,0,0.26;0.21;0.27;0.21;0.26;0.23,1.44,0.2,0.0,0
531,Ellborg,SUN,GKP,4.5,0.258,0.438,7.3,0.087,1,0.0,True,0.0,0,0.26;0.27;0.23;0.28;0.25;0.29,1.58,0.1,0.0,0
434,J.Fletcher,MUN,MID,5.0,0.249,0.497,5.3,0.045,1,0.0,True,0.0,0,0.25;0.26;0.25;0.26;0.24;0.25,1.51,0.8,0.0,0.0
606,Rowe,AVL,DEF,4.0,0.247,0.567,5.9,0.07,1,0.0,True,0.0,0,0.25;0.26;0.25;0.24;0.23;0.23,1.46,0.4,0.0,0.0
199,Benitez,CRY,GKP,4.5,0.238,0.441,6.2,0.074,1,0.0,True,0.0,0,0.24;0.27;0.23;0.26;0.22;0.24,1.46,0.1,0.0,0
515,Maddison,TOT,MID,6.4,0.236,0.49,4.6,0.034,1,0.4,True,0.5,0,0.24;0.25;0.25;0.24;0.24;0.23,1.45,0.8,0.0,0.0
288,Dowell,HUL,MID,4.5,0.235,0.576,5.5,0.065,1,0.0,False,0.0,0,0.24;0.22;0.22;0.23;0.22;0.23,1.36,1.0,0.0,0.0
438,Fletcher,MUN,MID,4.5,0.234,0.483,4.6,0.036,1,0.0,True,0.0,0,0.23;0.25;0.24;0.25;0.23;0.24,1.44,0.7,0.0,0.0
603,Lienou,LEE,DEF,4.0,0.232,0.557,6.1,0.073,1,0.0,True,0.0,0,0.23;0.26;0.25;0.23;0.25;0.27,1.49,0.4,0.0,0.0
251,Lecomte,FUL,GKP,4.0,0.23,0.434,6.0,0.071,1,0.0,True,0.0,0,0.23;0.21;0.22;0.24;0.26;0.24,1.4,0.1,0.0,0
2,Arrizabalaga,ARS,GKP,5.0,0.228,0.42,6.3,0.075,1,0.0,True,0.0,0,0.23;0.26;0.22;0.25;0.25;0.26,1.47,0.1,0.0,0
227,Travers,EVE,GKP,5.0,0.228,0.425,6.1,0.073,1,0.0,True,0.0,0,0.23;0.25;0.27;0.25;0.22;0.21,1.43,0.1,0.0,0
621,McAidoo,MCI,MID,4.5,0.228,0.512,4.8,0.045,1,1.0,True,1.0,0,0.23;0.23;0.24;0.23;0.23;0.23,1.39,0.8,0.0,0.0
561,Anselmino,CHE,DEF,4.5,0.224,0.572,5.9,0.07,1,0.0,True,0.0,0,0.22;0.27;0.22;0.23;0.24;0.27,1.45,0.5,0.0,0.0
134,Oriola,BHA,MID,4.5,0.215,0.516,4.8,0.05,1,0.0,True,0.0,0,0.21;0.20;0.25;0.21;0.21;0.21,1.29,0.8,0.0,0.0
424,Amass,MUN,DEF,4.0,0.207,0.526,5.0,0.06,1,0.0,True,0.0,0,0.21;0.19;0.21;0.23;0.19;0.20,1.23,0.4,0.0,0.0
103,Dasilva,BRE,MID,5.0,0.205,0.487,3.8,0.03,1,0.0,True,0.0,0,0.21;0.19;0.20;0.19;0.21;0.19,1.19,0.7,0.0,0.0
301,Palmer,IPS,GKP,4.0,0.205,0.408,5.4,0.064,1,0.0,False,0.0,0,0.20;0.19;0.21;0.22;0.17;0.23,1.22,0.1,0.0,0
178,Bidwell,COV,DEF,4.0,0.204,0.514,5.9,0.07,1,0.0,False,0.0,0,0.20;0.24;0.24;0.25;0.25;0.26,1.44,0.4,0.0,0.0
307,Johnson,IPS,DEF,4.0,0.201,0.537,4.8,0.057,1,0.0,False,0.0,0,0.20;0.18;0.20;0.21;0.17;0.22,1.18,0.4,0.0,0.0
609,Shahar,NEW,DEF,4.0,0.2,0.52,5.0,0.06,1,0.0,True,0.0,0,0.20;0.19;0.23;0.21;0.22;0.19,1.24,0.4,0.0,0.0
340,Gelhardt,HUL,MID,5.0,0.18,0.504,4.2,0.05,1,0.0,True,0.0,0,0.18;0.16;0.17;0.18;0.17;0.17,1.03,0.8,0.0,0.0
50,Burrowes,AVL,MID,4.5,0.179,0.439,4.2,0.045,1,0.0,True,0.0,0,0.18;0.19;0.19;0.19;0.18;0.19,1.12,0.6,0.0,0
120,Svoboda,BHA,DEF,5.0,0.173,0.486,4.1,0.049,1,0.0,False,0.0,0,0.17;0.17;0.17;0.18;0.17;0.16,1.02,0.3,0.0,0.0
179,Latibeaudiere,COV,DEF,4.0,0.173,0.471,4.9,0.059,1,0.0,False,0.0,0,0.17;0.21;0.20;0.21;0.21;0.22,1.22,0.3,0.0,0.0
466,Neave,NEW,FWD,4.5,0.17,0.495,3.3,0.034,1,0.0,True,0.0,0,0.17;0.16;0.16;0.16;0.18;0.16,0.99,0.1,0.0,0
107,Furo,BRE,FWD,4.5,0.168,0.475,2.8,0.021,1,0.0,True,0.0,0,0.17;0.15;0.17;0.16;0.17;0.15,0.97,0.1,0.0,0
292,Ömür,HUL,MID,5.0,0.165,0.482,3.8,0.046,1,0.0,False,0.0,0,0.16;0.15;0.15;0.16;0.16;0.16,0.94,0.7,0.0,0.0
524,Olusesi,TOT,MID,4.5,0.164,0.436,3.8,0.039,1,0.0,True,0.0,0,0.16;0.17;0.17;0.17;0.17;0.16,1.0,0.6,0.0,0
437,Bendito Mantato,MUN,MID,4.5,0.162,0.419,3.5,0.032,1,0.0,True,0.0,0,0.16;0.17;0.16;0.17;0.16;0.16,0.98,0.5,0.0,0
625,Cairns,LEE,GKP,4.0,0.16,0.345,4.5,0.053,1,1.0,True,0.0,0,0.16;0.17;0.17;0.15;0.17;0.19,1.01,0.0,0,0
217,M.França,CRY,MID,4.9,0.155,0.455,3.8,0.045,1,0.0,True,0.0,0,0.15;0.16;0.15;0.16;0.15;0.16,0.93,0.6,0.0,0
344,Gruev,LEE,MID,5.0,0.141,0.323,3.2,0.027,1,0.0,True,0.0,0,0.14;0.15;0.14;0.15;0.15;0.14,0.87,0.3,0.0,0
581,Diomande,NFO,DEF,5.5,0.141,0.442,3.0,0.036,1,0.0,False,0.0,0,0.14;0.12;0.14;0.11;0.13;0.13,0.77,0.2,0.0,0
93,Schuster,BRE,DEF,4.5,0.14,0.438,2.9,0.035,1,0.0,False,0.0,0,0.14;0.11;0.12;0.12;0.12;0.12,0.73,0.2,0.0,0
218,Doucouré,CRY,MID,4.9,0.138,0.43,3.4,0.04,1,0.0,True,0.0,0,0.14;0.14;0.13;0.14;0.14;0.14,0.83,0.6,0.0,0
302,Button,IPS,GKP,4.0,0.132,0.328,3.5,0.041,1,0.0,False,0.0,0,0.13;0.12;0.13;0.14;0.11;0.15,0.78,0.0,0,0
